session_name,mode,trial_idx,t_rel_s,tcp_pos_x_m,tcp_pos_y_m,tcp_pos_z_m,tcp_quat_x,tcp_quat_y,tcp_quat_z,tcp_quat_w,joint1_deg,joint2_deg,joint3_deg,joint4_deg,joint5_deg,joint6_deg
P01,freedrive,0,1.815521240234375,-0.39959558844566345,0.19097629189491272,0.2448797971010208,0.040148450837251,-0.7059761094629381,0.7062572645647309,-0.03444576915219264,-90.90808662728621,-72.15958688081328,-154.27189817919057,-132.71421721391442,263.39280352925516,179.08112599953617
P01,freedrive,0,1.9322478771209717,-0.399598091840744,0.19095681607723236,0.24488504230976105,0.04014709568171055,-0.7059747535047514,0.7062593060772295,-0.03443327898326483,-90.90808662728621,-72.16156763567258,-154.27012233000636,-132.71378008180756,263.39392368027904,179.08023807494408
P01,freedrive,0,2.0324604511260986,-0.3995923697948456,0.19095472991466522,0.24489803612232208,0.04015784771812379,-0.7059565890075263,0.7062764275362626,-0.034441974538649126,-90.90737628761252,-72.15958688081328,-154.27012233000636,-132.7129058175938,263.3930220953086,179.08023807494408
P01,freedrive,0,2.1325385570526123,-0.3995991051197052,0.19094976782798767,0.2449050098657608,0.040148379087737315,-0.7059499318852391,0.7062841351423896,-0.03443140679699602,-90.90830519333964,-72.15958688081328,-154.26943931108937,-132.71241404397355,263.3937051142256,179.08023807494408
P01,freedrive,0,2.2325942516326904,-0.3995954394340515,0.19096271693706512,0.24489259719848633,0.04015719425146361,-0.7059591249193494,0.706274075855055,-0.03443898180905603,-90.90808662728621,-72.15958688081328,-154.27080534892337,-132.712632610027,263.3926122839584,179.08003316926897
P01,freedrive,0,2.3493995666503906,-0.39959898591041565,0.19095267355442047,0.24489519000053406,0.040137788810098135,-0.7059683565218439,0.7062657836893924,-0.03444241990469011,-90.90830519333964,-72.16067971108048,-154.26943931108937,-132.71421721391442,263.3937051142256,179.08180901845319
P01,freedrive,0,2.4494667053222656,-0.39960184693336487,0.1909475326538086,0.24490398168563843,0.04014424120107211,-0.7059519685580102,0.7062819994667167,-0.03443828126892011,-90.9091794575534,-72.16047480540539,-154.26902949973916,-132.7122227986768,263.3926122839584,179.08112599953617
P01,freedrive,0,2.5661706924438477,-0.39959678053855896,0.19095420837402344,0.244895339012146,0.040161207407358006,-0.7059631959356475,0.7062701002522765,-0.03443238146787441,-90.90830519333964,-72.16047480540539,-154.26971251865615,-132.71353419499744,263.3926122839584,179.07913158429852
P01,freedrive,0,2.666262149810791,-0.3996008336544037,0.19095151126384735,0.2448960244655609,0.04014183332531366,-0.7059697131168204,0.7062649349315261,-0.034427301160620226,-90.90830519333964,-72.16067971108048,-154.26923440541427,-132.714681666778,263.39460669919606,179.08023807494408
P01,freedrive,0,2.7830259799957275,-0.3996025323867798,0.1909630298614502,0.24488860368728638,0.04014454960278225,-0.7059720413002744,0.706262435115568,-0.03442767468391923,-90.90896089149996,-72.16047480540539,-154.27032723568146,-132.71418989315777,263.3937051142256,179.08003316926897
P01,freedrive,0,2.883033275604248,-0.39959824085235596,0.19095490872859955,0.2449050396680832,0.04014890767341136,-0.7059638722412945,0.7062701805204362,-0.034431212734080285,-90.90808662728621,-72.15870066376847,-154.26923440541427,-132.7157744970452,263.39392368027904,179.08003316926897
P01,freedrive,0,3.003067970275879,-0.39959952235221863,0.19095171988010406,0.2449043095111847,0.04015593241178626,-0.7059581298133721,0.7062760013847867,-0.034421358347145506,-90.90830519333964,-72.15938539023276,-154.26923440541427,-132.71421721391442,263.39392368027904,179.07872177294834
P01,freedrive,0,3.1166157722473145,-0.3996029794216156,0.1909632682800293,0.24488700926303864,0.040148624080903715,-0.7059743543869467,0.7062602182689371,-0.03442096778211405,-90.90896089149996,-72.16067800353319,-154.27032723568146,-132.7144084592112,263.39392368027904,179.07913158429852
P01,freedrive,0,3.232893943786621,-0.3995976746082306,0.19095802307128906,0.24488964676856995,0.04015117705829312,-0.7059703811571635,0.7062635168143817,-0.0344317981904008,-90.90808662728621,-72.16067800353319,-154.27012233000636,-132.713998647861,263.3937051142256,179.07982826359387
P01,freedrive,0,3.3329198360443115,-0.3995988667011261,0.1909627765417099,0.2448902726173401,0.040149014033037,-0.7059621738799063,0.7062718796109956,-0.034431058561756114,-90.90830519333964,-72.15999498461619,-154.27080534892337,-132.712632610027,263.3937051142256,179.08003316926897
P01,freedrive,0,3.4330615997314453,-0.3995971977710724,0.19095246493816376,0.24489682912826538,0.040154205253796205,-0.7059688232494129,0.7062646411123457,-0.034437147308171386,-90.90830519333964,-72.16047480540539,-154.26923440541427,-132.71487291207475,263.39280352925516,179.08003316926897
P01,freedrive,0,3.533196449279785,-0.39960458874702454,0.19094865024089813,0.24490061402320862,0.0401343600404065,-0.705956295873781,0.7062788166138068,-0.03442636581049928,-90.90896089149996,-72.16067800353319,-154.26923440541427,-132.71241404397355,263.39460669919606,179.08092109386106
P01,freedrive,0,3.6339223384857178,-0.3996034264564514,0.19095760583877563,0.2448943555355072,0.04014629621101407,-0.7059628583676576,0.706271610437052,-0.03442571417642937,-90.9091794575534,-72.16047480540539,-154.26991742433125,-132.71312438364723,263.3934865481722,179.07982826359387
P01,freedrive,0,3.7525124549865723,-0.399598628282547,0.19096586108207703,0.24488365650177002,0.04015251493294702,-0.7059745025876414,0.7062592339930516,-0.03443358302935626,-90.90852375939308,-72.16067800353319,-154.27080534892337,-132.713998647861,263.3930220953086,179.07982826359387
P01,freedrive,0,3.8665518760681152,-0.39960283041000366,0.19094282388687134,0.24490045011043549,0.04014490153440364,-0.705965217617455,0.7062692609090285,-0.034427162098365424,-90.90896089149996,-72.161564220578,-154.2683191600655,-132.713998647861,263.3937051142256,179.08003316926897
P01,freedrive,0,3.966834545135498,-0.399597704410553,0.1909589022397995,0.2448958158493042,0.04014351841888525,-0.7059641265706031,0.706269838784357,-0.03443929075745622,-90.90808662728621,-72.15958858836058,-154.27012233000636,-132.713998647861,263.3937051142256,179.08112599953617
P01,freedrive,0,4.083335638046265,-0.3996056318283081,0.19096072018146515,0.24489116668701172,0.04012977365536368,-0.7059692799654889,0.7062659918896695,-0.03442855953245516,-90.9091794575534,-72.16047480540539,-154.27012233000636,-132.71380740256424,263.39460669919606,179.08134456558963
P01,freedrive,0,4.18346643447876,-0.3995954394340515,0.19096073508262634,0.24488769471645355,0.04015441185941514,-0.7059665825277226,0.706267407165938,-0.0344261112740871,-90.90737628761252,-72.16027160727758,-154.27080534892337,-132.71312438364723,263.39460669919606,179.07913158429852
P01,freedrive,0,4.3002119064331055,-0.39959830045700073,0.19096706807613373,0.24488185346126556,0.040148400538560766,-0.705976022878825,0.7062578932493618,-0.034434710356922534,-90.90830519333964,-72.1606762959859,-154.27101025459845,-132.713998647861,263.3934865481722,179.08023807494408
P01,freedrive,0,4.400456666946411,-0.39959725737571716,0.19095037877559662,0.244904562830925,0.04015489658762775,-0.7059552057847147,0.706278262958682,-0.034436128957315626,-90.90830519333964,-72.15958858836058,-154.26923440541427,-132.71353419499744,263.39280352925516,179.08003316926897
P01,freedrive,0,4.518129110336304,-0.3995976150035858,0.19095787405967712,0.2448853701353073,0.0401539313357247,-0.7059756431149314,0.7062582287323588,-0.034429166045318454,-90.90808662728621,-72.16136272999748,-154.27012233000636,-132.71418989315777,263.3937051142256,179.07933648997363
P01,freedrive,0,4.635233402252197,-0.3996022045612335,0.1909492164850235,0.24490101635456085,0.040155004217270224,-0.7059581193135879,0.7062758716709869,-0.03442531781873196,-90.9091794575534,-72.1606762959859,-154.26902949973916,-132.71312438364723,263.39280352925516,179.07913158429852
P01,freedrive,0,4.736932992935181,-0.3995989263057709,0.19095952808856964,0.244895800948143,0.040147665742625724,-0.7059639666731142,0.7062700961275715,-0.034432455772590735,-90.90830519333964,-72.15959029590786,-154.27012233000636,-132.713998647861,263.3937051142256,179.08023807494408
P01,freedrive,0,4.850475311279297,-0.39959487318992615,0.19096188247203827,0.24489402770996094,0.040172169922560785,-0.7059637741596286,0.7062688903292076,-0.03443255568724883,-90.90830519333964,-72.15959200345516,-154.27032723568146,-132.713998647861,263.39171069898794,179.07824365970643
P01,freedrive,0,4.966901540756226,-0.39960113167762756,0.1909671276807785,0.24489064514636993,0.04014780475183078,-0.7059655966329101,0.7062684478407687,-0.0344326840217176,-90.90896089149996,-72.15959029590786,-154.27080534892337,-132.7135888365108,263.3930220953086,179.08023807494408
P01,freedrive,0,5.0672008991241455,-0.3995981514453888,0.19095511734485626,0.2448924034833908,0.04015455022289537,-0.7059618234344796,0.7062721848198121,-0.03442552685596387,-90.90808662728621,-72.1606762959859,-154.27012233000636,-132.712632610027,263.39392368027904,179.07913158429852
P01,freedrive,0,5.167381048202515,-0.39960435032844543,0.19095313549041748,0.2448940873146057,0.04013700110579826,-0.7059608229161459,0.7062739857254435,-0.034429561967690085,-90.9091794575534,-72.16115953186967,-154.26971251865615,-132.7122227986768,263.39392368027904,179.08092109386106
P01,freedrive,0,5.267685413360596,-0.39959898591041565,0.19095636904239655,0.24490013718605042,0.04014401635937005,-0.7059532565718253,0.706280843679359,-0.034435843793147895,-90.90830519333964,-72.15938880532735,-154.27012233000636,-132.71241404397355,263.3937051142256,179.08092109386106
P01,freedrive,0,5.367751359939575,-0.39959099888801575,0.19094465672969818,0.24490566551685333,0.04015945659514433,-0.7059492497536114,0.7062835126028708,-0.03444524123368158,-90.90718504231576,-72.15979178648838,-154.26923440541427,-132.71241404397355,263.39280352925516,179.08044298061918
P01,freedrive,0,5.484036922454834,-0.3995929956436157,0.19095852971076965,0.2448868602514267,0.040154319104590205,-0.705964622210199,0.7062688443159815,-0.03443693356595209,-90.90718504231576,-72.16067458843861,-154.27080534892337,-132.71241404397355,263.39392368027904,179.08003316926897
P01,freedrive,0,5.5840370655059814,-0.3995971381664276,0.19096262753009796,0.24488548934459686,0.0401568825758729,-0.7059687432209479,0.7062649783078394,-0.03442874950749824,-90.90808662728621,-72.16067458843861,-154.27080534892337,-132.71309706289054,263.3934865481722,179.07913158429852
P01,freedrive,0,5.6840980052948,-0.399602472782135,0.1909671276807785,0.24488478899002075,0.040144459834487556,-0.7059737693882557,0.7062607061583637,-0.034427811679287636,-90.90896089149996,-72.16047480540539,-154.27080534892337,-132.713998647861,263.3937051142256,179.08003316926897
P01,freedrive,0,5.803953170776367,-0.39959752559661865,0.1909583956003189,0.24489004909992218,0.04015411823235948,-0.7059690381130882,0.706264557942926,-0.03443454963181636,-90.90830519333964,-72.1606762959859,-154.27012233000636,-132.71380740256424,263.3930220953086,179.07982826359387
P01,freedrive,0,5.917605638504028,-0.39959847927093506,0.19094927608966827,0.2448992282152176,0.04015336610345352,-0.7059594484416202,0.7062741609701194,-0.03443506777282777,-90.90852375939308,-72.16067458843861,-154.26923440541427,-132.71312438364723,263.39280352925516,179.08003316926897
P01,freedrive,0,6.017611980438232,-0.39960455894470215,0.19096852838993073,0.2448897808790207,0.040141313879427556,-0.7059602073022837,0.7062746814050737,-0.034422885293240876,-90.9091794575534,-72.15959029590786,-154.27121516027356,-132.7122227986768,263.3941149255758,179.08003316926897
P01,freedrive,0,6.117638111114502,-0.39959827065467834,0.19096653163433075,0.24487799406051636,0.04015070418585719,-0.705980095027043,0.7062537995453596,-0.03443249928091342,-90.90830519333964,-72.1613576073556,-154.27101025459845,-132.713998647861,263.3934865481722,179.07982826359387
P01,freedrive,0,6.217774868011475,-0.3995990455150604,0.19097545742988586,0.2448740303516388,0.04014689890729051,-0.7059774415205932,0.7062567488630782,-0.03443084747026081,-90.90830519333964,-72.16067458843861,-154.27210308486568,-132.71312438364723,263.39392368027904,179.08003316926897
P01,freedrive,0,6.334411382675171,-0.399599552154541,0.19094668328762054,0.24490216374397278,0.04014266473816846,-0.7059533277673584,0.7062809148802708,-0.03443449952880533,-90.90830519333964,-72.16047480540539,-154.26923440541427,-132.7122227986768,263.39392368027904,179.08092109386106
P01,freedrive,0,6.451155424118042,-0.39959201216697693,0.19094659388065338,0.24490000307559967,0.04016610074304213,-0.7059543446434039,0.7062784746887266,-0.034436373525208556,-90.90737628761252,-72.16047480540539,-154.26943931108937,-132.71241404397355,263.39280352925516,179.07913158429852
P01,freedrive,0,6.551220178604126,-0.39960426092147827,0.19096019864082336,0.24489176273345947,0.04014194117115267,-0.7059709615154024,0.7062637991428748,-0.034424875835693716,-90.9091794575534,-72.16047480540539,-154.26991742433125,-132.7144084592112,263.39392368027904,179.08003316926897
P01,freedrive,0,6.667919158935547,-0.399598628282547,0.19094820320606232,0.24490079283714294,0.040145142409569734,-0.7059573274940957,0.7062766295645693,-0.03443750614115132,-90.90830519333964,-72.16047480540539,-154.26923440541427,-132.7129058175938,263.3934865481722,179.08092109386106
P01,freedrive,0,6.767939329147339,-0.39960283041000366,0.19097548723220825,0.24487841129302979,0.04014768160911174,-0.7059705401586177,0.7062636162029634,-0.034430575328857585,-90.90937070285017,-72.16047480540539,-154.27189817919057,-132.71241404397355,263.39280352925516,179.08003316926897
P01,freedrive,0,6.868008375167847,-0.3995993137359619,0.19095845520496368,0.2448853999376297,0.040151263627880705,-0.7059758148952996,0.7062583409052681,-0.034426453691027106,-90.90830519333964,-72.1613576073556,-154.27012233000636,-132.71418989315777,263.39392368027904,179.07933648997363
P01,freedrive,0,6.968043088912964,-0.399591863155365,0.19095584750175476,0.2448912262916565,0.04015842231581178,-0.7059715656475597,0.7062613038367409,-0.034444452631228424,-90.90737628761252,-72.16047480540539,-154.26991742433125,-132.714681666778,263.39280352925516,179.08023807494408
P01,freedrive,0,7.068103075027466,-0.3995961546897888,0.19096557796001434,0.24488280713558197,0.040153985419135285,-0.7059727564084507,0.7062607064576778,-0.03443746764667777,-90.90808662728621,-72.16067458843861,-154.27101025459845,-132.71353419499744,263.3930220953086,179.08003316926897
P01,freedrive,0,7.168396234512329,-0.3995991349220276,0.19094733893871307,0.2449072003364563,0.040149550555897646,-0.7059516252832263,0.7062824310590186,-0.03443027632031719,-90.90830519333964,-72.15959200345516,-154.26902949973916,-132.71309706289054,263.3937051142256,179.08003316926897
P01,freedrive,0,7.284945487976074,-0.3995925188064575,0.19097119569778442,0.24488376080989838,0.040162276016032485,-0.705975166807603,0.7062579312391747,-0.03443530162420822,-90.90737628761252,-72.15939392796922,-154.27142006594866,-132.71487291207475,263.39324066136203,179.07914524467688
P01,freedrive,0,7.386404037475586,-0.39959633350372314,0.19095858931541443,0.24489623308181763,0.04015452400084328,-0.7059621785127317,0.7062712881994078,-0.03443666907487642,-90.90808662728621,-72.15959371100244,-154.27012233000636,-132.71378008180756,263.3930220953086,179.08003316926897
P01,freedrive,0,7.501795291900635,-0.3995974063873291,0.19097645580768585,0.244879350066185,0.04015490700912945,-0.7059812397515248,0.7062526196934881,-0.034428327552661,-90.90808662728621,-72.15959371100244,-154.27169327351547,-132.71531004418165,263.3937051142256,179.07913158429852
P01,freedrive,0,7.60193133354187,-0.39960262179374695,0.1909610480070114,0.24489620327949524,0.04015078051760284,-0.7059583714374991,0.7062760641964215,-0.03442112381015219,-90.90896089149996,-72.15959200345516,-154.27032723568146,-132.7129058175938,263.3937051142256,179.07913158429852
P01,freedrive,0,7.702008247375488,-0.3995981812477112,0.1909676045179367,0.24488340318202972,0.04015266019910204,-0.7059733042456776,0.706260300600956,-0.034436105564110156,-90.90852375939308,-72.16047480540539,-154.27101025459845,-132.71380740256424,263.39280352925516,179.08003316926897
P01,freedrive,0,7.8020477294921875,-0.3995954394340515,0.19095979630947113,0.2448882758617401,0.04015664279873526,-0.7059701498484543,0.7062630470653025,-0.03443980127875401,-90.90808662728621,-72.16067288089131,-154.27032723568146,-132.71380740256424,263.3926122839584,179.08003316926897
P01,freedrive,0,7.902316093444824,-0.39959996938705444,0.190970778465271,0.24488601088523865,0.04014772946703658,-0.705961410609901,0.7062727852761391,-0.034429628615556616,-90.90852375939308,-72.15959371100244,-154.27169327351547,-132.71200423262334,263.3937051142256,179.08003316926897
P01,freedrive,0,8.002360582351685,-0.3995993733406067,0.1909557431936264,0.244892418384552,0.040153226701781904,-0.7059618647004021,0.7062722856823158,-0.03442415505490022,-90.90830519333964,-72.16067288089131,-154.27012233000636,-132.712632610027,263.39392368027904,179.07913158429852
P01,freedrive,0,8.118865489959717,-0.3995974659919739,0.19096159934997559,0.24488705396652222,0.0401483994200989,-0.70597433428157,0.7062593040857555,-0.03444039419057962,-90.90830519333964,-72.16067288089131,-154.27032723568146,-132.7144084592112,263.3930220953086,179.080716188186
P01,freedrive,0,8.219075202941895,-0.39960435032844543,0.19095809757709503,0.2448982447385788,0.04014150779131893,-0.7059547271360305,0.7062800492856595,-0.03442491201991516,-90.9091794575534,-72.15979178648838,-154.27012233000636,-132.7122227986768,263.39392368027904,179.08023807494408
P01,freedrive,0,8.33532977104187,-0.3995940685272217,0.19095882773399353,0.24488838016986847,0.040149073335511536,-0.7059625261945619,0.7062710994350897,-0.03443976803118465,-90.90737628761252,-72.16047480540539,-154.27080534892337,-132.7122227986768,263.39392368027904,179.080716188186
P01,freedrive,0,8.43546748161316,-0.3996054232120514,0.19098106026649475,0.24487842619419098,0.04013911219105366,-0.7059808297734762,0.7062541766714845,-0.034423213082911665,-90.90937070285017,-72.15959371100244,-154.27189817919057,-132.71487291207475,263.3941149255758,179.08003316926897
P01,freedrive,0,8.535545110702515,-0.39959946274757385,0.190952330827713,0.2448967844247818,0.04015307191073781,-0.7059649339190015,0.7062692156353271,-0.0344243800050323,-90.90830519333964,-72.16047480540539,-154.26943931108937,-132.713998647861,263.39392368027904,179.07913158429852
P01,freedrive,0,8.652233123779297,-0.3995974659919739,0.19094406068325043,0.2449028640985489,0.04015215491829027,-0.7059527049269968,0.7062810669155176,-0.03443308551890899,-90.90808662728621,-72.16067117334401,-154.26902949973916,-132.7122227986768,263.3934865481722,179.08003316926897
P01,freedrive,0,8.768807888031006,-0.3995990753173828,0.19094805419445038,0.24490082263946533,0.0401533547002084,-0.7059609941647998,0.7062730244824825,-0.03442670057576271,-90.90830519333964,-72.16047480540539,-154.26902949973916,-132.71378008180756,263.3937051142256,179.07933648997363
P01,freedrive,0,8.868953943252563,-0.399603009223938,0.1909382939338684,0.24491743743419647,0.040145017501353186,-0.7059395365082402,0.7062949590076448,-0.03442643235562571,-90.90896089149996,-72.15959371100244,-154.26811425439038,-132.71200423262334,263.3937051142256,179.08022441456575
P01,freedrive,0,8.985684633255005,-0.3995961546897888,0.19096624851226807,0.2448834478855133,0.040155233107652254,-0.705972989837915,0.7062604630479352,-0.0344362194310217,-90.90808662728621,-72.16047480540539,-154.27101025459845,-132.71378008180756,263.3930220953086,179.07982826359387
P01,freedrive,0,9.102396488189697,-0.3995944559574127,0.19095349311828613,0.24489256739616394,0.04014995754221078,-0.7059679733024787,0.7062659369261681,-0.034432948150735644,-90.90718504231576,-72.16047480540539,-154.26991742433125,-132.713998647861,263.39460669919606,179.08003316926897
P01,freedrive,0,9.219127893447876,-0.3996017277240753,0.1909678727388382,0.24488480389118195,0.040148856079202495,-0.7059734784338741,0.7062605344161503,-0.03443217433914804,-90.90915213679672,-72.16047480540539,-154.27080534892337,-132.713998647861,263.39280352925516,179.08003316926897
P01,freedrive,0,9.319145917892456,-0.3995985686779022,0.19097748398780823,0.24487340450286865,0.040143820064089945,-0.7059817677282487,0.7062523132019587,-0.03443671649332382,-90.90830519333964,-72.16047480540539,-154.27210308486568,-132.713998647861,263.3937051142256,179.080716188186
P01,freedrive,0,9.419233560562134,-0.399600625038147,0.19096672534942627,0.24488890171051025,0.040139034635633945,-0.7059671325891395,0.7062675400006424,-0.03443003839423925,-90.90830519333964,-72.15959541854974,-154.27101025459845,-132.71353419499744,263.39460669919606,179.080716188186
P01,freedrive,0,9.519321203231812,-0.39959993958473206,0.19097045063972473,0.24487926065921783,0.04014797487329852,-0.7059798203054243,0.7062543592977972,-0.03442983310955422,-90.90852375939308,-72.16067117334401,-154.27121516027356,-132.7144084592112,263.3937051142256,179.07984192397223
P01,freedrive,0,9.619517087936401,-0.39960354566574097,0.19095946848392487,0.2448919266462326,0.040150754665955815,-0.7059678525390188,0.7062664122085076,-0.0344247449855906,-90.90937070285017,-72.16067117334401,-154.26991742433125,-132.71378008180756,263.3930220953086,179.07933648997363
P01,freedrive,0,9.71967625617981,-0.39959895610809326,0.19095590710639954,0.24489352107048035,0.04014338635343542,-0.7059655334409064,0.706268563461164,-0.034436759314418385,-90.90830519333964,-72.16047480540539,-154.26991742433125,-132.71353419499744,263.3937051142256,179.08092109386106
P01,freedrive,0,9.819855690002441,-0.3995959758758545,0.19096492230892181,0.24488797783851624,0.04015970318360205,-0.7059644019779139,0.7062689221147638,-0.034433574241156166,-90.90811394804288,-72.15998815442701,-154.27101025459845,-132.7129058175938,263.3928308500118,179.07933648997363
P01,freedrive,0,9.936203718185425,-0.3996049463748932,0.19095799326896667,0.24489326775074005,0.04014697264846781,-0.7059597910040623,0.7062749207583554,-0.03441991255716381,-90.90937070285017,-72.16067117334401,-154.27012233000636,-132.7122227986768,263.3937051142256,179.07933648997363
P01,freedrive,0,10.053120374679565,-0.3995969593524933,0.190964937210083,0.24488410353660583,0.04014755746489595,-0.7059693267950616,0.7062641909699031,-0.034443806522486776,-90.90830519333964,-72.16067117334401,-154.27101025459845,-132.7129058175938,263.39280352925516,179.08111233915784
P01,freedrive,0,10.172708988189697,-0.3996000587940216,0.19095690548419952,0.24489742517471313,0.040150816470909116,-0.7059650243071673,0.7062691271971407,-0.03442697140163433,-90.9084964386364,-72.15979178648838,-154.26971251865615,-132.7144084592112,263.3937051142256,179.0795277352704
P01,freedrive,0,10.286635398864746,-0.3995991051197052,0.19094662368297577,0.24490220844745636,0.040150533701657706,-0.7059569838835943,0.7062770608207772,-0.03442941921983119,-90.90830519333964,-72.16047480540539,-154.26902949973916,-132.71309706289054,263.3937051142256,179.07982826359387
P01,freedrive,0,10.40293025970459,-0.3996007740497589,0.1909608393907547,0.24489077925682068,0.040147567891635816,-0.7059736647610185,0.7062602438849692,-0.03443581513232131,-90.90896089149996,-72.16047480540539,-154.26991742433125,-132.71490023283144,263.39280352925516,179.08042932024082
P01,freedrive,0,10.50310230255127,-0.3995981216430664,0.19096902012825012,0.24488504230976105,0.04014811863964324,-0.7059761576944111,0.7062579088380968,-0.034431955221446334,-90.90811394804288,-72.15979178648838,-154.27101025459845,-132.71490023283144,263.39392368027904,179.08003316926897
P01,freedrive,0,10.620032787322998,-0.3996035158634186,0.190961554646492,0.2448912411928177,0.04014401919731726,-0.7059682672445683,0.7062660520525994,-0.03443148391258115,-90.90937070285017,-72.16047480540539,-154.27012233000636,-132.71378008180756,263.3930220953086,179.08042932024082
P01,freedrive,0,10.736730813980103,-0.399591863155365,0.19096387922763824,0.2448839694261551,0.04015976028515466,-0.7059669209759091,0.7062659574666805,-0.03444266925350858,-90.90740360836921,-72.16047480540539,-154.27121516027356,-132.712632610027,263.39280352925516,179.08003316926897
