participant,session_id,trial_condition,trial_idx,trial_block,analysis_start_frame,analysis_start_time_monotonic_s,method,hand_movement_m,head_translation_m,head_rotation_deg,translation_error_reduction_m,rotation_error_reduction_deg,translation_per_hand_m,rotation_per_hand_m,interaction_time_s,translation_per_interaction_s,rotation_per_interaction_s,interaction_completion_ratio,completion_time_s,num_interactions,hand_tracked_s,head_tracked_s,raw_hand_movement_m,orientation_noise_hand_removed_m,raw_rotation_error_reduction_deg,orientation_noise_rotation_penalty_removed_deg
apoorva,apoorva-hybrid-1788555947859,hybrid,2,first_5,18,595913.192297518,ar,1.2342908876480627,3.0208721354659844,291.640497135403,0.9325588483149089,69.91377422449206,0.7555421964524884,56.64286670519988,4.835274051991291,0.1928657689900445,14.459113066342073,0.22263659513854525,21.718235714943148,1,4.835274051991291,21.71231615601573,1.2342908876480627,0.0,69.91377422449206,0.0
apoorva,apoorva-hybrid-1788555947859,hybrid,3,first_5,25,595952.376620925,ar,1.3792711512216929,1.8786087036836432,120.58634308829792,1.0454253024242195,62.19611739661933,0.7579548818216284,45.09346645982479,4.951295187929645,0.21114178467338723,12.561585410670348,0.4388602555987569,11.282168127014302,1,4.951295187929645,11.212206789990887,1.3792711512216929,0.0,62.19611739661933,0.0
apoorva,apoorva-hybrid-1788555947859,hybrid,4,first_5,14,595985.457939731,ar,0.9010523813439114,1.5777084074717396,218.30178854291103,0.6748914423834849,0.8240466480906292,0.749003561121375,0.9145380059498551,4.519117109011859,0.14934143685669066,0.18234682311005956,0.3847171496865753,11.746596461045556,1,4.519117109011859,11.705923238070682,0.9010523813439114,0.0,0.8240466480906292,0.0
apoorva,apoorva-hybrid-1788556252774,hybrid,5,last_3,398,596163.874955522,freedrive,1.32110632870851,0.33382052145499214,58.11505363788127,0.027250215762979382,161.2058166446958,0.02062681494351685,122.02334750927106,5.302488568006083,0.005139137107697036,30.401916869254975,0.9124583601863071,5.81121155701112,3,5.302488568006083,5.7687443679897115,1.32110632870851,0.0,67.22419440624986,93.98162223844595
apoorva,apoorva-hybrid-1788556252774,hybrid,5,last_3,13,596144.11529549,ar,0.8205357432551704,3.0100209870341508,312.0836130085374,0.6781360696120916,0.8373372148373335,0.8264552460832955,1.020476221444674,3.436040616943501,0.19735973616497043,0.24369246705301734,0.13437323029773787,25.570871589006856,1,3.436040616943501,25.528404399985448,0.8205357432551704,0.0,0.8373372148373335,0.0
apoorva,apoorva-hybrid-1788556252774,hybrid,6,last_3,320,596204.260452872,freedrive,0.09545095840840669,0.026830036749667854,3.673141830539704,0.007708431971952333,69.31013737696227,0.08075803638314673,726.1334881563421,0.399190591997467,0.01931015441366225,173.62668050403872,0.9856024507161003,0.40502191497944295,1,0.399190591997467,0.399190591997467,0.09545095840840669,0.0,69.31013737696227,0.0
apoorva,apoorva-hybrid-1788556252774,hybrid,6,last_3,13,596188.635181649,ar,0.7488045897188853,2.2747673706754443,167.18614801300473,0.6072464543924142,-0.9498598469348281,0.8109545036581379,-1.2685016357757937,4.272879385040142,0.14211645114965243,-0.22229970971340784,0.26655029625824056,16.03029313799925,1,2.3002498500281945,16.024461815017276,1.4117209391947962,0.6629163494759109,-0.9498598469348281,0.0
apoorva,apoorva-hybrid-1788556252774,hybrid,7,last_3,290,596234.390305124,freedrive,0.3097058566677847,0.06795532168118529,12.681570547068203,0.03006350306138724,156.30062407265874,0.09707114803978589,504.6744215764679,0.9502301920438185,0.031638126543553254,164.4871162601947,0.9917110607713063,0.9581724250456318,1,0.9502301920438185,0.9502301920438185,0.3097058566677847,0.0,156.30062407265874,0.0
apoorva,apoorva-hybrid-1788556252774,hybrid,7,last_3,13,596219.918123414,ar,0.934928858205222,2.5866591496062132,216.24336694998792,0.7258431146246811,-4.742182804377052,0.776361867808935,-5.072239200617462,3.6543815589975566,0.19862269522391884,-1.2976704068301759,0.23683069921964855,15.430354134994559,1,3.6543815589975566,15.422411901992746,0.934928858205222,0.0,-4.742182804377052,0.0
austin,austin-freedrive-1788397669208,freedrive,0,first_5,45,437574.189275165,freedrive,1.248653076675533,0.8054989876920648,129.2140213092819,0.7674750786189452,72.34900815296578,0.6146423638039665,57.94164088042041,10.022785481007304,0.07657303252406963,7.2184532224164295,0.9061179463938706,11.06123713904526,3,9.674811606004369,10.70756094303215,1.248653076675533,0.0,72.34900815296578,0.0
austin,austin-freedrive-1788397669208,freedrive,1,first_5,44,437625.167173315,freedrive,1.3484873393194206,0.7861505151809082,91.46439391948368,0.9562215095390908,67.58649091489247,0.7091067759091415,50.120226526563656,7.156892200000584,0.1336084829584289,9.44355301521615,0.9990817642807163,7.1634699539863504,1,7.156892200000584,7.156892200000584,1.3484873393194206,0.0,67.58649091489247,0.0
austin,austin-freedrive-1788397669208,freedrive,2,first_5,42,437649.485471303,freedrive,0.8354166102712027,0.41747721110010316,43.052136713409894,0.894607330018465,70.52610351434232,1.0708517391437156,84.42027923223517,3.0326844719820656,0.29498859452192805,23.25533835316825,0.9878983554932804,3.069834518013522,1,2.4030266369809397,2.4030266369809397,0.8354166102712027,0.0,70.52610351434232,0.0
austin,austin-freedrive-1788397669208,freedrive,3,first_5,31,437668.232703718,freedrive,1.3253515844922095,0.7202729221319566,105.00413234888966,1.0391878324662758,50.8255086955172,0.7840846494060114,38.34869878319141,4.75190009601647,0.2186889057994779,10.695828546169215,0.9211823042898292,5.158479569014162,2,4.75190009601647,5.15254046098562,1.3253515844922095,0.0,50.8255086955172,0.0
austin,austin-freedrive-1788397669208,freedrive,4,first_5,39,437689.675465866,freedrive,2.8430162784696646,1.2815809525005464,202.51284525480034,0.6399556965819813,-4.950274204236493,0.22509744366516812,-1.7412050158577075,12.523037858016323,0.051102272774199826,-0.39529339928232293,0.896854573747032,13.963287052989472,3,12.523037858016323,13.956237744016107,2.8430162784696646,0.0,-4.950274204236493,0.0
austin,austin-freedrive-1788397669208,freedrive,5,last_3,34,437724.558415229,freedrive,1.3697283997630938,0.8762047895540753,186.95555633343395,0.6677182417310252,75.32313101182193,0.4874822204507936,54.99128953218003,6.503011836030055,0.10267830638589956,11.582806999441821,0.8855739117455274,7.343273948994465,3,6.503011836030055,7.337605687964242,1.3697283997630938,0.0,75.32313101182193,0.0
austin,austin-freedrive-1788397669208,freedrive,6,last_3,40,437750.337573876,freedrive,0.8822171883420721,0.4173299840528612,58.61187456608487,0.5599127945634262,75.18691794291686,0.6346654791612663,85.22495246801266,4.750974009977654,0.11785221164913504,15.825579720077338,0.9916168341897112,4.791138921980746,1,4.750974009977654,4.750974009977654,0.8822171883420721,0.0,75.18691794291686,0.0
austin,austin-freedrive-1788397669208,freedrive,7,last_3,27,437774.267021654,freedrive,1.139060086932026,0.5993104813296153,127.13621974745655,0.6960043806963687,162.46592712552513,0.6110339469193455,142.63156877273707,6.439095857029315,0.10809038973019283,25.231170762610603,0.9940599247274202,6.477573128999211,1,6.439095857029315,6.439095857029315,1.139060086932026,0.0,162.46592712552513,0.0
austin,austin-ar-1788398215607,ar,0,first_5,30,438124.960428508,ar,1.1850848223853807,1.6138141035436229,183.23080401977145,0.7973932739651699,73.48502808849003,0.672857553234163,62.008243376686536,5.801452725019772,0.13744717258942282,12.666659812907392,0.57355765409863,10.11485538299894,1,5.801452725019772,10.107236045005266,1.1850848223853807,0.0,73.48502808849003,0.0
austin,austin-ar-1788398215607,ar,1,first_5,32,438146.636773808,ar,1.1701895688341415,2.594665769871015,223.04941811667425,0.982986080187017,77.62462234974134,0.8400229384768529,66.33508314988542,5.83959645597497,0.1683311659628883,13.292805921600495,0.266766484072012,21.890292839030735,2,5.83959645597497,21.8798152100062,1.1701895688341415,0.0,77.62462234974134,0.0
austin,austin-ar-1788398215607,ar,2,first_5,30,438184.970240826,ar,1.345809286071822,2.2812411587310155,225.38511548670084,0.9529268548233397,79.858928006014,0.7080697574949596,59.338963427060314,6.97140290698735,0.13669083074630975,11.455216270167428,0.5959909700027425,11.697161966993008,1,6.675644691975322,11.395659160974901,1.345809286071822,0.0,79.858928006014,0.0
austin,austin-ar-1788398215607,ar,3,first_5,32,438208.297596813,ar,1.464354146537087,2.5124414883149147,248.59939054760363,1.0556872201703007,63.548722499367344,0.7209234341752614,43.39709943093187,5.6489073690027,0.18688343624878373,11.249737046154946,0.47120236179401714,11.988283223996405,1,5.6489073690027,11.974931035016198,1.464354146537087,0.0,63.548722499367344,0.0
austin,austin-ar-1788398215607,ar,4,first_5,41,438232.258988748,ar,0.78866287304417,1.409780566579223,174.78095094611447,0.6884236530115808,0.18369333392569454,0.8728997858797707,0.23291743557884784,4.268436025013216,0.16128241092929332,0.04303527869440793,0.376838372118864,11.326967582979705,1,4.268436025013216,11.30542027397314,0.78866287304417,0.0,0.18369333392569454,0.0
austin,austin-ar-1788398215607,ar,5,last_3,36,438269.559531434,ar,1.354270524327411,2.648418595911775,298.14378489069884,0.7588425525718326,82.33422972426021,0.5603330641407163,60.79599920787683,9.857728275062982,0.0769794552454312,8.352251900931421,0.43063873298253275,22.890946680039633,3,9.857728275062982,22.876948832010385,1.354270524327411,0.0,82.33422972426021,0.0
austin,austin-ar-1788398215607,ar,6,last_3,27,438310.061354982,ar,1.2216022913696347,1.786195513636241,189.34992534824084,0.6126062678716876,82.5647640187946,0.5014776676497933,67.58727009772119,7.77031710598385,0.07883928796161037,10.625662105245645,0.3849980596531357,20.18274355196627,2,7.77031710598385,20.14334032696206,1.2216022913696347,0.0,82.5647640187946,0.0
austin,austin-ar-1788398564277,ar,7,last_3,30,438434.786988007,ar,1.2612195945842406,2.979794837018686,361.74231390045946,0.7256142794695354,165.7217417542366,0.5753274707952291,131.3980075046856,10.657741649018135,0.06808330539109887,15.549423809640201,0.38391525895166323,27.760661761974916,3,10.657741649018135,27.746786270989105,1.2612195945842406,0.0,165.7217417542366,0.0
austin,austin-hybrid-1788398766288,hybrid,0,first_5,55,438755.833682825,ar,1.027986801896788,1.8271613812291272,237.30283063938606,0.7918900777030861,73.16606928013121,0.7703309772478903,71.17413292187115,5.411767672048882,0.14632743415669922,13.519809739435972,0.4200869872683233,12.88249299803283,1,5.411767672048882,12.865382670017425,1.027986801896788,0.0,73.16606928013121,0.0
austin,austin-hybrid-1788398766288,hybrid,1,first_5,74,438783.822602328,ar,1.7151054871395222,3.330792608117162,433.1736989486527,0.9867769838289376,82.39721671548531,0.5753447768829069,48.042069326539554,6.30729660904035,0.15645006807109313,13.063792908896033,0.4666183771220338,13.517034301010426,1,6.30729660904035,13.503403124050237,1.7151054871395222,0.0,82.39721671548531,0.0
austin,austin-hybrid-1788398766288,hybrid,2,first_5,38,438820.59839355,ar,1.2037564264729148,2.2074440486844567,197.57061896229658,0.9419748078882415,77.97029659066315,0.7825294114094904,64.77248625714194,5.210172141960356,0.180795333095044,14.96501352857919,0.5325316075559415,9.783780094992835,1,5.210172141960356,9.77106002200162,1.2037564264729148,0.0,77.97029659066315,0.0
austin,austin-hybrid-1788398766288,hybrid,3,first_5,39,438843.074625726,ar,1.3362321913738981,2.399408727979389,242.23626785418853,1.062180354986849,65.34702085870916,0.7949070242760187,48.90394145610287,6.178111504006665,0.17192638143516792,10.57718379092542,0.49893756957885754,12.382534169999417,1,6.178111504006665,12.373181120026857,1.3362321913738981,0.0,65.34702085870916,0.0
austin,austin-hybrid-1788398766288,hybrid,4,first_5,39,438868.371415752,ar,0.7640093718395737,1.1991986034646478,175.13924273663847,0.6731722379153044,-3.431681338530649,0.8811046863135297,-4.491674402197296,3.7183635639958084,0.18103991885933382,-0.9229009695982804,0.3086722143866429,12.046317714033648,1,3.7183635639958084,12.004952851042617,0.7640093718395737,0.0,-3.431681338530649,0.0
austin,austin-hybrid-1788398766288,hybrid,5,last_3,430,438917.910927757,freedrive,0.10512932881450185,0.10326713755670809,20.300450513486528,-0.0034604686725047407,69.56281209770431,-0.03291630139302662,661.6879693053705,1.4843185000354424,-0.002331351844245094,46.865151984593126,0.5456558445218367,2.7202466810122132,2,1.4843185000354424,2.7127623070264235,0.10512932881450185,0.0,69.56281209770431,0.0
austin,austin-hybrid-1788398766288,hybrid,5,last_3,30,438898.92139242,ar,0.8189506234169256,2.148411474868382,224.2242295947605,0.688282942181563,3.071284739290064,0.8404449822747861,3.750268516159956,4.904710997012444,0.14033098843149164,0.6261907666243423,0.22592170630506814,21.709782017976977,1,4.904710997012444,21.702297643991187,0.8189506234169256,0.0,3.071284739290064,0.0
austin,austin-hybrid-1788398766288,hybrid,6,last_3,365,438958.4535826,freedrive,0.08810909362637859,0.03994466006391102,6.510956185112605,0.036400263970677846,67.08192429292504,0.41312720937785397,761.3507474879038,1.102437948982697,0.033017970765853194,60.848707498527794,0.964865503461966,1.1425819920259528,1,1.102437948982697,1.102437948982697,0.08810909362637859,0.0,67.08192429292504,0.0
austin,austin-hybrid-1788398766288,hybrid,6,last_3,34,438941.979726484,ar,0.6855159532092528,2.0952008009103755,214.0572190477342,0.6066903831152964,2.4007572377132362,0.8850127852970695,3.5021172395391478,3.435308530984912,0.17660433630436004,0.6988476336432387,0.19500585248381608,17.616438108030707,1,3.435308530984912,17.57629406498745,0.6855159532092528,0.0,2.4007572377132362,0.0
austin,austin-hybrid-1788398766288,hybrid,7,last_3,404,438995.462807261,freedrive,0.2145985462863468,0.09053596552467728,18.711697646371352,-0.004961200576283208,157.4351996895693,-0.023118519030708128,733.626589806893,2.4665576870320365,-0.002011386395853133,63.827900931442706,0.9837058576938336,2.5074138450436294,1,2.4665576870320365,2.4665576870320365,0.2145985462863468,0.0,157.4351996895693,0.0
austin,austin-hybrid-1788398766288,hybrid,7,last_3,112,438980.87223682,ar,0.7728667137384394,1.8012762549313182,247.49230427927188,0.7295474989177944,3.3481276308746715,0.9439499540469205,4.332089312889952,3.9472402809769846,0.18482469953342273,0.8482198681976294,0.23085997828429486,17.097984286025167,1,3.9472402809769846,17.057128128013574,0.7728667137384394,0.0,3.3481276308746715,0.0
junghoon,junghoon-freedrive-1788474280396,freedrive,0,first_5,22,514223.415243319,freedrive,0.9821420989799906,0.8232238243322564,111.68230699348324,0.7714102464117613,80.28393691209517,0.7854364935714637,81.74370795781438,7.10079123696778,0.10863722374989485,11.306336749364634,0.7018306588587504,10.117527849972248,3,7.10079123696778,10.071533142006956,0.9821420989799906,0.0,80.28393691209517,0.0
junghoon,junghoon-freedrive-1788474280396,freedrive,1,first_5,43,514248.812683043,freedrive,1.448934777002012,0.8748203369552432,96.69239042248032,0.9631829090883376,64.3480291177656,0.6647524266628877,44.410576748601464,7.58550564997131,0.12697675719112814,8.48302434762658,0.9331125363850159,8.129250603960827,3,7.58550564997131,8.084062594978604,1.448934777002012,0.0,64.3480291177656,0.0
junghoon,junghoon-freedrive-1788474280396,freedrive,2,first_5,32,514275.405597372,freedrive,1.0749321171461839,0.6291566621027135,59.25803542207584,0.8984914895673031,75.85428300914302,0.835858818650512,70.56657978601203,4.035854832036421,0.22262730622398036,18.7950969908569,0.9902933684528256,4.075413368002046,1,4.035854832036421,4.035854832036421,1.0749321171461839,0.0,75.85428300914302,0.0
junghoon,junghoon-freedrive-1788474280396,freedrive,3,first_5,38,514293.830968393,freedrive,1.8836418882000274,0.9097792495695862,82.35338635122064,1.0126831199802695,55.03653253212096,0.5376197706815548,29.218150688246176,7.053438927978277,0.14357296211403284,7.802794224787602,0.9990850797213069,7.059898171981331,1,7.053438927978277,7.053438927978277,1.8836418882000274,0.0,55.03653253212096,0.0
junghoon,junghoon-freedrive-1788474280396,freedrive,4,first_5,29,514315.44050397,freedrive,1.9633507125065426,1.1132754394810829,129.93541757709562,0.6349936470414066,1.33957821390611,0.3234234428910217,0.6822918622602665,6.10860792407766,0.10395063080387246,0.21929353308566998,0.7379604402416172,8.277690226968843,4,6.10860792407766,8.270636358996853,1.9633507125065426,0.0,1.33957821390611,0.0
junghoon,junghoon-freedrive-1788474280396,freedrive,5,last_3,40,514340.719043517,freedrive,2.3828451592170232,0.8785048398169597,144.1083602069388,0.704092107148786,151.12775344144336,0.2954837851823083,63.423237073072045,10.380726134986617,0.06782686470995064,14.558495376550862,0.8307069330501757,12.496255564969033,4,10.380726134986617,12.456910812004935,2.3828451592170232,0.0,75.48577498809728,75.6419784533461
junghoon,junghoon-freedrive-1788474280396,freedrive,6,last_3,45,514372.683798258,freedrive,2.7696973362730786,1.0799984235080502,137.30287961716334,0.5699915003090599,83.93914190469478,0.20579559103596637,30.30625072472496,8.788240206020419,0.06485843433348408,9.551302642728396,0.962851962201772,9.127301548956893,2,8.788240206020419,9.121413304004818,2.7696973362730786,0.0,83.93914190469478,0.0
junghoon,junghoon-freedrive-1788474280396,freedrive,7,last_3,43,514400.647408402,freedrive,2.013540132611927,1.0112914200712688,107.05749984483025,0.705385970956919,157.38355287969284,0.35032128713615723,78.1626103848935,9.07843648904236,0.07769905884216047,17.335975536057802,0.7920586899359975,11.46182297397172,6,9.07843648904236,11.455886629992165,2.013540132611927,0.0,157.38355287969284,0.0
junghoon,junghoon-ar-1788474668116,ar,0,first_5,33,514557.502235354,ar,1.1436910444777875,1.1072031480297135,129.47447675759415,0.8157386488222571,75.86569021053255,0.7132508842846852,66.33407735143457,5.687338320014533,0.14343065295615695,13.339401657107448,0.5686604764492098,10.001289970998187,1,5.687338320014533,9.98805009003263,1.1436910444777875,0.0,75.86569021053255,0.0
junghoon,junghoon-ar-1788474668116,ar,1,first_5,33,514601.85642541,ar,1.6709872420843652,2.4004561218761804,253.2364267008397,0.9920590423965956,81.80154425565387,0.5936963595000974,48.954020829994974,12.454432369966526,0.07965509891794949,6.568066839634999,0.45548714619742653,27.343103913997766,2,12.454432369966526,27.329284099978395,1.6709872420843652,0.0,81.80154425565387,0.0
junghoon,junghoon-ar-1788474668116,ar,2,first_5,29,514642.959547497,ar,1.4058988435817636,1.6389363119051041,133.88998415190517,1.7688216635978846,135.7220840500835,1.258142910973249,96.53758851121087,7.869063893042039,0.2247817132558686,17.24755141079631,0.7174915256102875,10.967465972993523,2,7.869063893042039,10.95396468002582,1.4058988435817636,0.0,135.7220840500835,0.0
junghoon,junghoon-ar-1788474668116,ar,3,first_5,30,514667.594266275,ar,1.749653309345683,2.1471566667490425,262.153470079674,1.0468984474913716,64.66993885182049,0.5983462220197667,36.96157319075119,8.136747669021133,0.12866301009643027,7.9478855044303485,0.5625342176882856,14.464449296006933,1,8.136747669021133,14.45443639199948,1.749653309345683,0.0,64.66993885182049,0.0
junghoon,junghoon-ar-1788474668116,ar,4,first_5,23,514695.682603568,ar,0.9849152724722466,1.4772086271284763,113.8199415394934,0.6739302937678053,-2.5216464265297933,0.6842520494947403,-2.560267362085046,4.3141524469829164,0.1562138338989656,-0.5845056375542074,0.3833731562112546,11.253141689987388,1,4.3141524469829164,11.239399971964303,0.9849152724722466,0.0,-2.5216464265297933,0.0
junghoon,junghoon-ar-1788474668116,ar,5,last_3,35,514727.596583375,ar,1.9170881399390234,1.691035384625558,197.56963349646432,0.7019799381233431,81.31590204139056,0.36616988207212575,42.4163607021099,10.955639042018447,0.06407475962205593,7.422287438415739,0.5008551963428962,21.873865185014438,2,10.955639042018447,21.860733448993415,1.9170881399390234,0.0,81.31590204139056,0.0
junghoon,junghoon-ar-1788474668116,ar,6,last_3,35,514766.078418127,ar,1.6295916577848057,1.1614320425218736,180.9427497523457,0.6324187683384055,77.02199053211311,0.3880841960114642,47.2645954979994,9.258267857017927,0.06830854087452451,8.319265733247187,0.36490105037753695,25.3719956339919,2,9.258267857017927,25.331354992988054,1.6295916577848057,0.0,77.02199053211311,0.0
