timestamp,participant_id,condition,event_type,modality,step_id,step_title,step_state,step_attempt,step_event_index,tool_id,tool_name,part_elapsed_s,step_elapsed_s,head_translation_m,head_rotation_deg,correct,transcript,vlm_prediction,vlm_raw,graph_decision,spoken_response,state_json
2026-09-01T14:55:49.021-04:00,mahya,language,step_started,keyboard,r1_gear_rod,Row 1.2: assemble gear rod,ready,2,1,,,,,,,,,,,,,"{""acquired_tool_ids"": [], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [19, 35], ""selected_step"": ""r1_gear_rod"", ""step_attempt"": 2, ""step_elapsed_s"": 8.207699283957481e-05, ""step_event_index"": 1, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [14, 26]}"
2026-09-01T14:55:58.727-04:00,mahya,language,vlm_interaction,language,r1_gear_rod,Row 1.2: assemble gear rod,ready,2,2,,,,,,,,"Can you give me the gear for row one, row number one?",GEAR_ROW1_LEFT,"{""intent"":""part_reference"",""part_action"":""fetch"",""reference_relation"":""direct"",""step_scope"":"""",""target"":""GEAR_ROW1_LEFT"",""candidates"":[],""exclude_labels"":[]}",language_grounded,I identified and highlighted the Row 1 left gear.,"{""acquired_tool_ids"": [], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [19, 35], ""selected_step"": ""r1_gear_rod"", ""step_attempt"": 2, ""step_elapsed_s"": 9.705524933990091, ""step_event_index"": 2, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [14, 26]}"
2026-09-01T14:55:58.763-04:00,mahya,language,part_selection,language,r1_gear_rod,Row 1.2: assemble gear rod,ready,2,3,26,GEAR_ROW1_LEFT,9.741834,9.741834,,,1,,,,,,"{""acquired_tool_ids"": [26], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [19, 35], ""selected_step"": ""r1_gear_rod"", ""step_attempt"": 2, ""step_elapsed_s"": 9.741891538025811, ""step_event_index"": 3, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [14, 26]}"
2026-09-01T14:55:58.800-04:00,mahya,language,object_acquired,language,r1_gear_rod,Row 1.2: assemble gear rod,ready,2,4,26,GEAR_ROW1_LEFT,9.741834,9.741834,,,1,,,,,,"{""acquired_tool_ids"": [26], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [19, 35], ""selected_step"": ""r1_gear_rod"", ""step_attempt"": 2, ""step_elapsed_s"": 9.779007975012064, ""step_event_index"": 4, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [14, 26]}"
2026-09-01T14:56:08.481-04:00,mahya,language,vlm_interaction,language,r1_gear_rod,Row 1.2: assemble gear rod,ready,2,5,,,,,,,,Can you give me the gear route for Roban?,GEAR_ROD_ROW1,"{""intent"":""part_reference"",""part_action"":""fetch"",""reference_relation"":""direct"",""step_scope"":"""",""target"":""GEAR_ROD_ROW1"",""candidates"":[],""exclude_labels"":[]}",language_grounded,I identified and highlighted the Row 1 gear rod.,"{""acquired_tool_ids"": [26], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [19, 35], ""selected_step"": ""r1_gear_rod"", ""step_attempt"": 2, ""step_elapsed_s"": 19.45970531302737, ""step_event_index"": 5, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [14, 26]}"
2026-09-01T14:56:08.513-04:00,mahya,language,part_selection,language,r1_gear_rod,Row 1.2: assemble gear rod,ready,2,6,14,GEAR_ROD_ROW1,9.749497,19.491331,,,1,,,,,,"{""acquired_tool_ids"": [14, 26], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [19, 35], ""selected_step"": ""r1_gear_rod"", ""step_attempt"": 2, ""step_elapsed_s"": 19.491394323995337, ""step_event_index"": 6, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [14, 26]}"
2026-09-01T14:56:08.536-04:00,mahya,language,object_acquired,language,r1_gear_rod,Row 1.2: assemble gear rod,ready,2,7,14,GEAR_ROD_ROW1,9.749497,19.491331,,,1,,,,,,"{""acquired_tool_ids"": [14, 26], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [19, 35], ""selected_step"": ""r1_gear_rod"", ""step_attempt"": 2, ""step_elapsed_s"": 19.514196678996086, ""step_event_index"": 7, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [14, 26]}"
2026-09-01T14:56:08.557-04:00,mahya,language,step_acquisition_complete,language,r1_gear_rod,Row 1.2: assemble gear rod,ready,2,8,,,,19.533075,0.000000,0.000000,,,,,,,"{""acquired_tool_ids"": [14, 26], ""acquisition_complete"": true, ""completed_steps"": [""r1_bearing_right""], ""head_rotation_deg"": 0.0, ""head_translation_m"": 0.0, ""removed_tool_ids"": [14, 19, 26, 35], ""selected_step"": ""r1_gear_rod"", ""step_attempt"": 2, ""step_elapsed_s"": 19.53307466598926, ""step_event_index"": 8, ""trial_finished_elapsed_s"": 19.53307466598926, ""trial_recording"": false, ""trial_required_tool_ids"": [14, 26]}"
2026-09-01T14:56:08.620-04:00,mahya,language,graph_complete,,r1_gear_rod,Row 1.2: assemble gear rod,complete,2,9,,,,,,,,,,,,,"{""acquired_tool_ids"": [14, 26], ""acquisition_complete"": true, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod""], ""head_rotation_deg"": 0.0, ""head_translation_m"": 0.0, ""removed_tool_ids"": [14, 19, 26, 35], ""selected_step"": ""r1_gear_rod"", ""step_attempt"": 2, ""step_elapsed_s"": 19.53307466598926, ""step_event_index"": 9, ""trial_finished_elapsed_s"": 19.53307466598926, ""trial_recording"": false, ""trial_required_tool_ids"": [14, 26]}"
2026-09-01T14:56:25.005-04:00,mahya,language,step_started,keyboard,r1_bearing_left,Row 1.3: bearing into left stand,ready,3,1,,,,,,,,,,,,,"{""acquired_tool_ids"": [], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 19, 26, 35], ""selected_step"": ""r1_bearing_left"", ""step_attempt"": 3, ""step_elapsed_s"": 7.173896301537752e-05, ""step_event_index"": 1, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [18]}"
2026-09-01T14:56:36.578-04:00,mahya,language,vlm_interaction,language,r1_bearing_left,Row 1.3: bearing into left stand,ready,3,2,,,,,,,,Can you give me the gear and sand for row one left side?,GEAR_ROW1_LEFT,"{""intent"":""part_reference"",""part_action"":""fetch"",""reference_relation"":""direct"",""step_scope"":"""",""target"":""GEAR_ROW1_LEFT"",""candidates"":[""GEAR_ROW1_LEFT""],""exclude_labels"":[""SANDER""]}",language_grounded,I identified and highlighted the Row 1 left gear.,"{""acquired_tool_ids"": [], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 19, 26, 35], ""selected_step"": ""r1_bearing_left"", ""step_attempt"": 3, ""step_elapsed_s"": 11.573130843986291, ""step_event_index"": 2, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [18]}"
2026-09-01T14:56:49.818-04:00,mahya,language,vlm_interaction,language,r1_bearing_left,Row 1.3: bearing into left stand,ready,3,3,,,,,,,,"Can you give me the gear ascent, row one, row number one, left side?",GEAR_ROW1_LEFT,"{""intent"":""part_reference"",""part_action"":""fetch"",""reference_relation"":""direct"",""step_scope"":"""",""target"":""GEAR_ROW1_LEFT"",""candidates"":[],""exclude_labels"":[]}",language_grounded,I identified and highlighted the Row 1 left gear.,"{""acquired_tool_ids"": [], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 19, 26, 35], ""selected_step"": ""r1_bearing_left"", ""step_attempt"": 3, ""step_elapsed_s"": 24.81276194396196, ""step_event_index"": 3, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [18]}"
2026-09-01T14:57:08.576-04:00,mahya,language,vlm_interaction,language,r1_bearing_left,Row 1.3: bearing into left stand,ready,3,4,,,,,,,,"Can you give me the giraffe row number one, left side?",GEAR_ROW1_LEFT,"{""intent"":""part_reference"",""part_action"":""fetch"",""reference_relation"":""direct"",""step_scope"":"""",""target"":""GEAR_ROW1_LEFT"",""candidates"":[],""exclude_labels"":[]}",language_grounded,I identified and highlighted the Row 1 left gear.,"{""acquired_tool_ids"": [], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 19, 26, 35], ""selected_step"": ""r1_bearing_left"", ""step_attempt"": 3, ""step_elapsed_s"": 43.570784934971016, ""step_event_index"": 4, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [18]}"
2026-09-01T14:57:20.265-04:00,mahya,language,vlm_interaction,language,r1_bearing_left,Row 1.3: bearing into left stand,ready,3,5,,,,,,,,"Can you give me the bearing, Rovan?",BEARING_ROW1,"{""intent"":""part_reference"",""part_action"":""fetch"",""reference_relation"":""direct"",""step_scope"":"""",""target"":""BEARING_ROW1_RIGHT"",""candidates"":[],""exclude_labels"":[]}",language_grounded,I identified and highlighted the Row 1 bearings.,"{""acquired_tool_ids"": [], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 19, 26, 35], ""selected_step"": ""r1_bearing_left"", ""step_attempt"": 3, ""step_elapsed_s"": 55.26033794000978, ""step_event_index"": 5, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [18]}"
2026-09-01T14:57:35.839-04:00,mahya,language,vlm_interaction,language,r1_bearing_left,Row 1.3: bearing into left stand,ready,3,6,,,,,,,,Can you give me the Gear Stand left side row number one?,STAND_ROW1_LEFT,"{""intent"":""part_reference"",""part_action"":""fetch"",""reference_relation"":""direct"",""step_scope"":"""",""target"":""STAND_ROW1_LEFT"",""candidates"":[],""exclude_labels"":[]}",language_grounded,I identified and highlighted the Row 1 left stand.,"{""acquired_tool_ids"": [], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 19, 26, 35], ""selected_step"": ""r1_bearing_left"", ""step_attempt"": 3, ""step_elapsed_s"": 70.8343319229898, ""step_event_index"": 6, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [18]}"
2026-09-01T14:57:35.868-04:00,mahya,language,part_selection,language,r1_bearing_left,Row 1.3: bearing into left stand,ready,3,7,18,GEAR_STAND_ROW1_LEFT,70.863380,70.863380,,,1,,,,,,"{""acquired_tool_ids"": [18], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 19, 26, 35], ""selected_step"": ""r1_bearing_left"", ""step_attempt"": 3, ""step_elapsed_s"": 70.86342611198779, ""step_event_index"": 7, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [18]}"
2026-09-01T14:57:35.891-04:00,mahya,language,object_acquired,language,r1_bearing_left,Row 1.3: bearing into left stand,ready,3,8,18,GEAR_STAND_ROW1_LEFT,70.863380,70.863380,,,1,,,,,,"{""acquired_tool_ids"": [18], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 19, 26, 35], ""selected_step"": ""r1_bearing_left"", ""step_attempt"": 3, ""step_elapsed_s"": 70.88598444400122, ""step_event_index"": 8, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [18]}"
2026-09-01T14:57:35.908-04:00,mahya,language,step_acquisition_complete,language,r1_bearing_left,Row 1.3: bearing into left stand,ready,3,9,,,,70.897938,0.000000,0.000000,,,,,,,"{""acquired_tool_ids"": [18], ""acquisition_complete"": true, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod""], ""head_rotation_deg"": 0.0, ""head_translation_m"": 0.0, ""removed_tool_ids"": [14, 18, 19, 26, 35], ""selected_step"": ""r1_bearing_left"", ""step_attempt"": 3, ""step_elapsed_s"": 70.89793810300762, ""step_event_index"": 9, ""trial_finished_elapsed_s"": 70.89793810300762, ""trial_recording"": false, ""trial_required_tool_ids"": [18]}"
2026-09-01T14:57:35.928-04:00,mahya,language,graph_complete,,r1_bearing_left,Row 1.3: bearing into left stand,complete,3,10,,,,,,,,,,,,,"{""acquired_tool_ids"": [18], ""acquisition_complete"": true, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod"", ""r1_bearing_left""], ""head_rotation_deg"": 0.0, ""head_translation_m"": 0.0, ""removed_tool_ids"": [14, 18, 19, 26, 35], ""selected_step"": ""r1_bearing_left"", ""step_attempt"": 3, ""step_elapsed_s"": 70.89793810300762, ""step_event_index"": 10, ""trial_finished_elapsed_s"": 70.89793810300762, ""trial_recording"": false, ""trial_required_tool_ids"": [18]}"
2026-09-01T14:58:26.029-04:00,mahya,language,step_started,keyboard,r1_fasten_first_stand,Row 1.4: fasten right stand,ready,4,1,,,,,,,,,,,,,"{""acquired_tool_ids"": [], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod"", ""r1_bearing_left""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 18, 19, 26, 35], ""selected_step"": ""r1_fasten_first_stand"", ""step_attempt"": 4, ""step_elapsed_s"": 0.001012006017845124, ""step_event_index"": 1, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [7, 36]}"
2026-09-01T14:58:34.499-04:00,mahya,language,vlm_interaction,language,r1_fasten_first_stand,Row 1.4: fasten right stand,ready,4,2,,,,,,,,Can you give me the interchangeable screwdriver?,BIT_SCREWDRIVER,"{""intent"":""part_reference"",""part_action"":""fetch"",""reference_relation"":""direct"",""step_scope"":"""",""target"":""BIT_SCREWDRIVER"",""candidates"":[],""exclude_labels"":[]}",language_grounded,I identified and highlighted the interchangeable-bit screwdriver.,"{""acquired_tool_ids"": [], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod"", ""r1_bearing_left""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 18, 19, 26, 35], ""selected_step"": ""r1_fasten_first_stand"", ""step_attempt"": 4, ""step_elapsed_s"": 8.47085604898166, ""step_event_index"": 2, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [7, 36]}"
2026-09-01T14:58:34.528-04:00,mahya,language,part_selection,language,r1_fasten_first_stand,Row 1.4: fasten right stand,ready,4,3,7,BIT_SCREWDRIVER,8.499943,8.499943,,,1,,,,,,"{""acquired_tool_ids"": [7], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod"", ""r1_bearing_left""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 18, 19, 26, 35], ""selected_step"": ""r1_fasten_first_stand"", ""step_attempt"": 4, ""step_elapsed_s"": 8.500008845992852, ""step_event_index"": 3, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [7, 36]}"
2026-09-01T14:58:34.547-04:00,mahya,language,object_acquired,language,r1_fasten_first_stand,Row 1.4: fasten right stand,ready,4,4,7,BIT_SCREWDRIVER,8.499943,8.499943,,,1,,,,,,"{""acquired_tool_ids"": [7], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod"", ""r1_bearing_left""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 18, 19, 26, 35], ""selected_step"": ""r1_fasten_first_stand"", ""step_attempt"": 4, ""step_elapsed_s"": 8.519078059005551, ""step_event_index"": 4, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [7, 36]}"
2026-09-01T14:58:43.653-04:00,mahya,language,vlm_interaction,language,r1_fasten_first_stand,Row 1.4: fasten right stand,ready,4,5,,,,,,,,Can you give me the bit holder?,AMBIGUOUS,"{""intent"":""part_reference"",""part_action"":""fetch"",""reference_relation"":""alternative_to_previous"",""step_scope"":"""",""target"":""AMBIGUOUS"",""candidates"":[""BIT_HOLDER1"",""BIT_HOLDER2""],""exclude_labels"":[]}",language_physical_alternative_ambiguous,"Which other object do you mean: Bit Holder 1, containing the H5 and H3 hex bits, or Bit Holder 2, containing the T25 Torx bit?","{""acquired_tool_ids"": [7], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod"", ""r1_bearing_left""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 18, 19, 26, 35], ""selected_step"": ""r1_fasten_first_stand"", ""step_attempt"": 4, ""step_elapsed_s"": 17.62515485001495, ""step_event_index"": 5, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [7, 36]}"
2026-09-01T14:58:54.659-04:00,mahya,language,vlm_interaction,language,r1_fasten_first_stand,Row 1.4: fasten right stand,ready,4,6,,,,,,,,Can you give me the beat holder for row number one?,AMBIGUOUS,"{""intent"":""part_reference"",""part_action"":""fetch"",""reference_relation"":""alternative_to_previous"",""step_scope"":"""",""target"":""AMBIGUOUS"",""candidates"":[""BIT_HOLDER1"",""BIT_HOLDER2""],""exclude_labels"":[]}",language_physical_alternative_ambiguous,"Which other object do you mean: Bit Holder 1, containing the H5 and H3 hex bits, or Bit Holder 2, containing the T25 Torx bit?","{""acquired_tool_ids"": [7], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod"", ""r1_bearing_left""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 18, 19, 26, 35], ""selected_step"": ""r1_fasten_first_stand"", ""step_attempt"": 4, ""step_elapsed_s"": 28.631381610990502, ""step_event_index"": 6, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [7, 36]}"
2026-09-01T14:59:07.599-04:00,mahya,language,vlm_interaction,language,r1_fasten_first_stand,Row 1.4: fasten right stand,ready,4,7,,,,,,,,Can you give me bitholder number one?,BIT_HOLDER1,"{""intent"":""part_reference"",""part_action"":""fetch"",""reference_relation"":""same_as_previous"",""step_scope"":"""",""target"":""BIT_HOLDER1"",""candidates"":[],""exclude_labels"":[]}",language_grounded,"I identified and highlighted the Bit Holder 1, containing the H5 and H3 hex bits.","{""acquired_tool_ids"": [7], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod"", ""r1_bearing_left""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 18, 19, 26, 35], ""selected_step"": ""r1_fasten_first_stand"", ""step_attempt"": 4, ""step_elapsed_s"": 41.57128359697526, ""step_event_index"": 7, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [7, 36]}"
2026-09-01T14:59:07.642-04:00,mahya,language,part_selection,language,r1_fasten_first_stand,Row 1.4: fasten right stand,ready,4,8,36,BITHOLDER1,33.113740,41.613682,,,1,,,,,,"{""acquired_tool_ids"": [7, 36], ""acquisition_complete"": false, ""completed_steps"": [""r1_bearing_right"", ""r1_gear_rod"", ""r1_bearing_left""], ""head_rotation_deg"": null, ""head_translation_m"": null, ""removed_tool_ids"": [14, 18, 19, 26, 35], ""selected_step"": ""r1_fasten_first_stand"", ""step_attempt"": 4, ""step_elapsed_s"": 41.6137397440034, ""step_event_index"": 8, ""trial_finished_elapsed_s"": null, ""trial_recording"": true, ""trial_required_tool_ids"": [7, 36]}"
